,Month,DayofMonth,DayOfWeek,FlightDate,Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,Origin,OriginCityName,OriginState,DestAirportID,Dest,DestCityName,DestState,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,selection
579600,5,29,7,2022-05-29,YX,N869RW,4726,11278,DCA,"Washington, DC",VA,13487,MSP,"Minneapolis, MN",MN,1454,1453.0,-1.0,0.0,0.0,-1.0,1400-1459,1646,1640.0,-6.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,172.0,167.0,142.0,931.0,4,,,,,,0.0
367879,5,5,4,2022-05-05,DL,N340NB,2575,14321,PWM,"Portland, ME",ME,10397,ATL,"Atlanta, GA",GA,1406,1406.0,0.0,0.0,0.0,0.0,1400-1459,1702,1641.0,-21.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,176.0,155.0,140.0,1027.0,5,,,,,,0.0
295021,5,7,6,2022-05-07,DL,N320US,361,12266,IAH,"Houston, TX",TX,10397,ATL,"Atlanta, GA",GA,1135,1139.0,4.0,4.0,0.0,0.0,1100-1159,1436,1428.0,-8.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,121.0,109.0,92.0,689.0,3,,,,,,0.0
70926,5,23,1,2022-05-23,OO,N955SW,5743,15023,STS,"Santa Rosa, CA",CA,14771,SFO,"San Francisco, CA",CA,900,846.0,-14.0,0.0,0.0,-1.0,0900-0959,944,935.0,-9.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,44.0,49.0,25.0,66.0,1,,,,,,0.0
67327,5,1,7,2022-05-01,OO,N156SY,5447,13930,ORD,"Chicago, IL",IL,14321,PWM,"Portland, ME",ME,1950,2040.0,50.0,50.0,1.0,3.0,1900-1959,2316,3.0,47.0,47.0,1.0,3.0,2300-2359,0.0,,0.0,146.0,143.0,119.0,900.0,4,0.0,0.0,0.0,0.0,47.0,1.0
253100,5,6,5,2022-05-06,AS,N251AK,124,11630,FAI,"Fairbanks, AK",AK,14747,SEA,"Seattle, WA",WA,1536,1523.0,-13.0,0.0,0.0,-1.0,1500-1559,2015,2016.0,1.0,1.0,0.0,0.0,2000-2059,0.0,,0.0,219.0,233.0,208.0,1533.0,7,,,,,,0.0
381753,5,31,2,2022-05-31,F9,N324FR,1122,13244,MEM,"Memphis, TN",TN,13204,MCO,"Orlando, FL",FL,2019,2102.0,43.0,43.0,1.0,2.0,2000-2059,2320,2356.0,37.0,37.0,1.0,2.0,2300-2359,0.0,,0.0,121.0,115.0,97.0,684.0,3,23.0,0.0,0.0,0.0,14.0,1.0
560524,5,27,5,2022-05-27,WN,N8689C,4051,10397,ATL,"Atlanta, GA",GA,10423,AUS,"Austin, TX",TX,1335,1437.0,62.0,62.0,1.0,4.0,1300-1359,1510,1544.0,34.0,34.0,1.0,2.0,1500-1559,0.0,,0.0,155.0,127.0,113.0,813.0,4,34.0,0.0,0.0,0.0,0.0,1.0
385759,5,8,7,2022-05-08,G4,319NV,73,13796,OAK,"Oakland, CA",CA,12889,LAS,"Las Vegas, NV",NV,1624,1904.0,160.0,160.0,1.0,10.0,1600-1659,1748,2024.0,156.0,156.0,1.0,10.0,1700-1759,0.0,,0.0,84.0,80.0,63.0,407.0,2,0.0,0.0,156.0,0.0,0.0,1.0
502424,5,21,6,2022-05-21,WN,N8577Z,2400,14679,SAN,"San Diego, CA",CA,13796,OAK,"Oakland, CA",CA,1850,1938.0,48.0,48.0,1.0,3.0,1800-1859,2020,2056.0,35.0,35.0,1.0,2.0,2000-2059,0.0,,0.0,90.0,77.0,64.0,446.0,2,0.0,0.0,0.0,0.0,35.0,1.0
83617,5,30,1,2022-05-30,UA,N26215,1124,12264,IAD,"Washington, DC",VA,13495,MSY,"New Orleans, LA",LA,1252,1247.0,-5.0,0.0,0.0,-1.0,1200-1259,1417,1401.0,-16.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,145.0,134.0,117.0,955.0,4,,,,,,0.0
345393,5,22,7,2022-05-22,DL,N360NW,1150,12953,LGA,"New York, NY",NY,11433,DTW,"Detroit, MI",MI,1740,1744.0,4.0,4.0,0.0,0.0,1700-1759,1954,2029.0,35.0,35.0,1.0,2.0,1900-1959,0.0,,0.0,134.0,165.0,87.0,502.0,3,0.0,0.0,35.0,0.0,0.0,1.0
226832,5,16,1,2022-05-16,AA,N852NN,2329,13303,MIA,"Miami, FL",FL,14100,PHL,"Philadelphia, PA",PA,1804,,,,,,1800-1859,2049,,,,,,2000-2059,1.0,C,0.0,165.0,,,1013.0,5,,,,,,
324779,5,1,7,2022-05-01,DL,N542US,875,13495,MSY,"New Orleans, LA",LA,10397,ATL,"Atlanta, GA",GA,530,528.0,-2.0,0.0,0.0,-1.0,0001-0559,802,754.0,-8.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,92.0,86.0,64.0,425.0,2,,,,,,0.0
362629,5,22,7,2022-05-22,DL,N306DN,2411,10397,ATL,"Atlanta, GA",GA,12953,LGA,"New York, NY",NY,2035,2058.0,23.0,23.0,1.0,1.0,2000-2059,2254,2322.0,28.0,28.0,1.0,1.0,2200-2259,0.0,,0.0,139.0,144.0,121.0,762.0,4,23.0,0.0,5.0,0.0,0.0,1.0
589062,5,24,2,2022-05-24,YX,N727YX,3551,11618,EWR,"Newark, NJ",NJ,14100,PHL,"Philadelphia, PA",PA,2041,2048.0,7.0,7.0,0.0,0.0,2000-2059,2129,2148.0,19.0,19.0,1.0,1.0,2100-2159,0.0,,0.0,48.0,60.0,28.0,80.0,1,7.0,0.0,12.0,0.0,0.0,1.0
543580,5,9,1,2022-05-09,WN,N8694E,1040,10821,BWI,"Baltimore, MD",MD,11996,GSP,"Greer, SC",SC,1435,1449.0,14.0,14.0,0.0,0.0,1400-1459,1605,1559.0,-6.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,90.0,70.0,59.0,426.0,2,,,,,,0.0
368420,5,1,7,2022-05-01,DL,N350NA,2590,12992,LIT,"Little Rock, AR",AR,10397,ATL,"Atlanta, GA",GA,1208,1202.0,-6.0,0.0,0.0,-1.0,1200-1259,1435,1422.0,-13.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,87.0,80.0,60.0,453.0,2,,,,,,0.0
98187,5,25,3,2022-05-25,UA,N29975,2242,13930,ORD,"Chicago, IL",IL,12892,LAX,"Los Angeles, CA",CA,855,859.0,4.0,4.0,0.0,0.0,0800-0859,1120,1118.0,-2.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,265.0,259.0,212.0,1744.0,7,,,,,,0.0
278339,5,12,4,2022-05-12,B6,N3058J,1566,14683,SAT,"San Antonio, TX",TX,10721,BOS,"Boston, MA",MA,1442,1516.0,34.0,34.0,1.0,2.0,1400-1459,1934,2041.0,67.0,67.0,1.0,4.0,1900-1959,0.0,,0.0,232.0,265.0,230.0,1764.0,8,0.0,0.0,67.0,0.0,0.0,1.0
251047,5,2,1,2022-05-02,AS,N579AS,1299,14831,SJC,"San Jose, CA",CA,14057,PDX,"Portland, OR",OR,1945,1956.0,11.0,11.0,0.0,0.0,1900-1959,2130,2146.0,16.0,16.0,1.0,1.0,2100-2159,0.0,,0.0,105.0,110.0,98.0,569.0,3,11.0,0.0,5.0,0.0,0.0,1.0
490069,5,5,4,2022-05-05,WN,N915WN,782,10423,AUS,"Austin, TX",TX,10800,BUR,"Burbank, CA",CA,1720,1725.0,5.0,5.0,0.0,0.0,1700-1759,1835,1934.0,59.0,59.0,1.0,3.0,1800-1859,0.0,,0.0,195.0,249.0,176.0,1241.0,5,0.0,0.0,59.0,0.0,0.0,1.0
42914,5,12,4,2022-05-12,OO,N602UX,5649,14683,SAT,"San Antonio, TX",TX,11292,DEN,"Denver, CO",CO,1345,1524.0,99.0,99.0,1.0,6.0,1300-1359,1505,1706.0,121.0,121.0,1.0,8.0,1500-1559,0.0,,0.0,140.0,162.0,141.0,794.0,4,0.0,0.0,0.0,0.0,121.0,1.0
171363,5,6,5,2022-05-06,AA,N104NN,28,12892,LAX,"Los Angeles, CA",CA,12478,JFK,"New York, NY",NY,2352,2344.0,-9.0,0.0,0.0,-1.0,2300-2359,829,759.0,-30.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,337.0,316.0,288.0,2476.0,10,,,,,,0.0
427817,5,20,5,2022-05-20,NK,N683NK,2157,11697,FLL,"Fort Lauderdale, FL",FL,12953,LGA,"New York, NY",NY,1607,,,,,,1600-1659,1900,,,,,,1900-1959,1.0,B,0.0,173.0,,,1076.0,5,,,,,,
503902,5,22,7,2022-05-22,WN,N8522P,978,11292,DEN,"Denver, CO",CO,11540,ELP,"El Paso, TX",TX,1255,1255.0,0.0,0.0,0.0,0.0,1200-1259,1440,1431.0,-9.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,105.0,96.0,80.0,563.0,3,,,,,,0.0
257896,5,13,5,2022-05-13,AS,N435AS,894,12758,KOA,"Kona, HI",HI,14679,SAN,"San Diego, CA",CA,1550,1614.0,24.0,24.0,1.0,1.0,1500-1559,10,38.0,28.0,28.0,1.0,1.0,0001-0559,0.0,,0.0,320.0,324.0,305.0,2556.0,11,0.0,0.0,4.0,0.0,24.0,1.0
572175,5,24,2,2022-05-24,YX,N446YX,4508,11278,DCA,"Washington, DC",VA,15016,STL,"St. Louis, MO",MO,754,814.0,20.0,20.0,1.0,1.0,0700-0759,910,926.0,16.0,16.0,1.0,1.0,0900-0959,0.0,,0.0,136.0,132.0,113.0,719.0,3,16.0,0.0,0.0,0.0,0.0,1.0
528154,5,16,1,2022-05-16,WN,N296WN,2665,10721,BOS,"Boston, MA",MA,10821,BWI,"Baltimore, MD",MD,1415,1420.0,5.0,5.0,0.0,0.0,1400-1459,1545,1608.0,23.0,23.0,1.0,1.0,1500-1559,0.0,,0.0,90.0,108.0,73.0,369.0,2,0.0,0.0,23.0,0.0,0.0,1.0
455851,5,1,7,2022-05-01,WN,N7835A,678,14689,SBA,"Santa Barbara, CA",CA,12889,LAS,"Las Vegas, NV",NV,1610,1651.0,41.0,41.0,1.0,2.0,1600-1659,1720,1803.0,43.0,43.0,1.0,2.0,1700-1759,0.0,,0.0,70.0,72.0,54.0,289.0,2,4.0,0.0,2.0,0.0,37.0,1.0
274426,5,7,6,2022-05-07,B6,N238JB,1146,11697,FLL,"Fort Lauderdale, FL",FL,14524,RIC,"Richmond, VA",VA,2045,2200.0,76.0,76.0,1.0,5.0,2000-2059,2303,17.0,74.0,74.0,1.0,4.0,2300-2359,0.0,,0.0,138.0,136.0,114.0,805.0,4,0.0,74.0,0.0,0.0,0.0,1.0
247039,5,2,1,2022-05-02,PT,N630AE,6129,11995,GSO,"Greensboro/High Point, NC",NC,11057,CLT,"Charlotte, NC",NC,1229,1223.0,-6.0,0.0,0.0,-1.0,1200-1259,1328,1315.0,-13.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,59.0,52.0,21.0,83.0,1,,,,,,0.0
424609,5,22,7,2022-05-22,NK,N661NK,1678,11618,EWR,"Newark, NJ",NJ,11697,FLL,"Fort Lauderdale, FL",FL,1720,1753.0,33.0,33.0,1.0,2.0,1700-1759,2020,2036.0,16.0,16.0,1.0,1.0,2000-2059,0.0,,0.0,180.0,163.0,138.0,1065.0,5,0.0,0.0,2.0,0.0,14.0,1.0
34637,5,11,3,2022-05-11,OO,N402SY,3457,14747,SEA,"Seattle, WA",WA,14057,PDX,"Portland, OR",OR,1745,1747.0,2.0,2.0,0.0,0.0,1700-1759,1837,1835.0,-2.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,52.0,48.0,30.0,129.0,1,,,,,,0.0
352593,5,23,1,2022-05-23,DL,N863DN,2346,10821,BWI,"Baltimore, MD",MD,10397,ATL,"Atlanta, GA",GA,1930,1941.0,11.0,11.0,0.0,0.0,1900-1959,2127,2128.0,0.0,0.0,0.0,0.0,2100-2159,0.0,,0.0,117.0,106.0,83.0,577.0,3,,,,,,0.0
573499,5,24,2,2022-05-24,YX,N120HQ,4545,14492,RDU,"Raleigh/Durham, NC",NC,12953,LGA,"New York, NY",NY,1041,1035.0,-6.0,0.0,0.0,-1.0,1000-1059,1226,1202.0,-24.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,105.0,87.0,61.0,431.0,2,,,,,,0.0
396678,5,28,6,2022-05-28,HA,N488HA,332,12173,HNL,"Honolulu, HI",HI,12402,ITO,"Hilo, HI",HI,1430,1446.0,16.0,16.0,1.0,1.0,1400-1459,1526,1536.0,10.0,10.0,0.0,0.0,1500-1559,0.0,,0.0,56.0,50.0,34.0,216.0,1,,,,,,0.0
80205,5,30,1,2022-05-30,QX,N436QX,2136,14747,SEA,"Seattle, WA",WA,13486,MSO,"Missoula, MT",MT,1628,1735.0,67.0,67.0,1.0,4.0,1600-1659,1857,1957.0,60.0,60.0,1.0,4.0,1800-1859,0.0,,0.0,89.0,82.0,71.0,389.0,2,0.0,0.0,0.0,0.0,60.0,1.0
91038,5,10,2,2022-05-10,UA,N68822,1247,12264,IAD,"Washington, DC",VA,12892,LAX,"Los Angeles, CA",CA,1921,1919.0,-2.0,0.0,0.0,-1.0,1900-1959,2200,2132.0,-28.0,0.0,0.0,-2.0,2200-2259,0.0,,0.0,339.0,313.0,292.0,2288.0,10,,,,,,0.0
529941,5,23,1,2022-05-23,WN,N7721E,3686,10849,BZN,"Bozeman, MT",MT,12889,LAS,"Las Vegas, NV",NV,1750,1755.0,5.0,5.0,0.0,0.0,1700-1759,1845,1840.0,-5.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,115.0,105.0,93.0,701.0,3,,,,,,0.0
68640,5,7,6,2022-05-07,OO,N932SW,5512,14711,SCE,"State College, PA",PA,13930,ORD,"Chicago, IL",IL,700,723.0,23.0,23.0,1.0,1.0,0700-0759,800,816.0,16.0,16.0,1.0,1.0,0800-0859,0.0,,0.0,120.0,113.0,79.0,528.0,3,16.0,0.0,0.0,0.0,0.0,1.0
466944,5,11,3,2022-05-11,WN,N757LV,2217,12954,LGB,"Long Beach, CA",CA,15016,STL,"St. Louis, MO",MO,1050,1128.0,38.0,38.0,1.0,2.0,1000-1059,1610,1645.0,35.0,35.0,1.0,2.0,1600-1659,0.0,,0.0,200.0,197.0,179.0,1581.0,7,17.0,0.0,0.0,0.0,18.0,1.0
500578,5,21,6,2022-05-21,WN,N8607M,6958,10821,BWI,"Baltimore, MD",MD,12451,JAX,"Jacksonville, FL",FL,1905,1958.0,53.0,53.0,1.0,3.0,1900-1959,2100,2200.0,61.0,61.0,1.0,4.0,2100-2159,0.0,,0.0,115.0,123.0,110.0,663.0,3,53.0,0.0,8.0,0.0,0.0,1.0
64494,5,11,3,2022-05-11,OO,N288SY,3503,10713,BOI,"Boise, ID",ID,14747,SEA,"Seattle, WA",WA,800,1103.0,183.0,183.0,1.0,12.0,0800-0859,842,1125.0,163.0,163.0,1.0,10.0,0800-0859,0.0,,0.0,102.0,82.0,67.0,399.0,2,0.0,163.0,0.0,0.0,0.0,1.0
575045,5,28,6,2022-05-28,YX,N428YX,4595,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,900,926.0,26.0,26.0,1.0,1.0,0900-0959,1055,1124.0,29.0,29.0,1.0,1.0,1000-1059,0.0,,0.0,115.0,118.0,101.0,640.0,3,26.0,0.0,3.0,0.0,0.0,1.0
413176,5,3,2,2022-05-03,MQ,N256NN,3957,11278,DCA,"Washington, DC",VA,15919,XNA,"Fayetteville, AR",AR,1945,2008.0,23.0,23.0,1.0,1.0,1900-1959,2136,2204.0,27.0,27.0,1.0,1.0,2100-2159,0.0,,0.0,171.0,175.0,144.0,963.0,4,6.0,0.0,4.0,0.0,17.0,1.0
214840,5,16,1,2022-05-16,AA,N125UW,1050,11298,DFW,"Dallas/Fort Worth, TX",TX,10792,BUF,"Buffalo, NY",NY,1830,2140.0,189.0,189.0,1.0,12.0,1800-1859,2218,130.0,192.0,192.0,1.0,12.0,2200-2259,0.0,,0.0,168.0,171.0,149.0,1212.0,5,65.0,0.0,3.0,0.0,124.0,1.0
507056,5,29,7,2022-05-29,WN,N8502Z,267,14100,PHL,"Philadelphia, PA",PA,10693,BNA,"Nashville, TN",TN,1930,1959.0,29.0,29.0,1.0,1.0,1900-1959,2045,2041.0,-4.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,135.0,102.0,88.0,675.0,3,,,,,,0.0
346712,5,9,1,2022-05-09,DL,N964AT,2164,13198,MCI,"Kansas City, MO",MO,13487,MSP,"Minneapolis, MN",MN,1744,1743.0,-1.0,0.0,0.0,-1.0,1700-1759,1910,1920.0,10.0,10.0,0.0,0.0,1900-1959,0.0,,0.0,86.0,97.0,60.0,393.0,2,,,,,,0.0
300257,5,10,2,2022-05-10,DL,N340NW,534,10397,ATL,"Atlanta, GA",GA,11278,DCA,"Washington, DC",VA,1826,1822.0,-4.0,0.0,0.0,-1.0,1800-1859,2012,2006.0,-6.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,106.0,104.0,81.0,547.0,3,,,,,,0.0
142705,5,16,1,2022-05-16,G7,N562GJ,4392,11618,EWR,"Newark, NJ",NJ,10434,AVP,"Scranton/Wilkes-Barre, PA",PA,2129,2248.0,79.0,79.0,1.0,5.0,2100-2159,2231,2354.0,83.0,83.0,1.0,5.0,2200-2259,0.0,,0.0,62.0,66.0,23.0,93.0,1,0.0,0.0,4.0,0.0,79.0,1.0
492656,5,12,4,2022-05-12,WN,N955WN,1229,11540,ELP,"El Paso, TX",TX,10423,AUS,"Austin, TX",TX,1940,1958.0,18.0,18.0,1.0,1.0,1900-1959,2205,2220.0,15.0,15.0,1.0,1.0,2200-2259,0.0,,0.0,85.0,82.0,67.0,528.0,3,0.0,0.0,0.0,0.0,15.0,1.0
23631,5,18,3,2022-05-18,OO,N125SY,5286,13930,ORD,"Chicago, IL",IL,11423,DSM,"Des Moines, IA",IA,910,905.0,-5.0,0.0,0.0,-1.0,0900-0959,1034,1100.0,26.0,26.0,1.0,1.0,1000-1059,0.0,,0.0,84.0,115.0,54.0,299.0,2,26.0,0.0,0.0,0.0,0.0,1.0
461757,5,10,2,2022-05-10,WN,N7882B,1531,10693,BNA,"Nashville, TN",TN,13204,MCO,"Orlando, FL",FL,805,801.0,-4.0,0.0,0.0,-1.0,0800-0859,1100,1040.0,-20.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,115.0,99.0,83.0,616.0,3,,,,,,0.0
177324,5,27,5,2022-05-27,AA,N705UW,490,14100,PHL,"Philadelphia, PA",PA,13930,ORD,"Chicago, IL",IL,1830,,,,,,1800-1859,1952,,,,,,1900-1959,1.0,C,0.0,142.0,,,678.0,3,,,,,,
24173,5,28,6,2022-05-28,OO,N809CA,4765,11097,COD,"Cody, WY",WY,11292,DEN,"Denver, CO",CO,700,816.0,76.0,76.0,1.0,5.0,0700-0759,838,936.0,58.0,58.0,1.0,3.0,0800-0859,0.0,,0.0,98.0,80.0,60.0,391.0,2,58.0,0.0,0.0,0.0,0.0,1.0
285328,5,21,6,2022-05-21,B6,N656JB,2797,12892,LAX,"Los Angeles, CA",CA,12451,JAX,"Jacksonville, FL",FL,2120,2148.0,29.0,29.0,1.0,1.0,2100-2159,500,529.0,29.0,29.0,1.0,1.0,0001-0559,0.0,,0.0,280.0,280.0,264.0,2152.0,9,29.0,0.0,0.0,0.0,0.0,1.0
384831,5,2,1,2022-05-02,G4,259NV,2856,12889,LAS,"Las Vegas, NV",NV,11721,FNT,"Flint, MI",MI,836,850.0,14.0,14.0,0.0,0.0,0800-0859,1514,1534.0,20.0,20.0,1.0,1.0,1500-1559,0.0,,0.0,218.0,224.0,198.0,1733.0,7,5.0,0.0,6.0,0.0,9.0,1.0
561739,5,9,1,2022-05-09,YV,N89362,6171,13422,MOB,"Mobile, AL",AL,12266,IAH,"Houston, TX",TX,1654,1647.0,-7.0,0.0,0.0,-1.0,1600-1659,1839,1816.0,-23.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,105.0,89.0,69.0,427.0,2,,,,,,0.0
124010,5,18,3,2022-05-18,UA,N14115,2213,12892,LAX,"Los Angeles, CA",CA,11618,EWR,"Newark, NJ",NJ,700,651.0,-9.0,0.0,0.0,-1.0,0700-0759,1522,1542.0,20.0,20.0,1.0,1.0,1500-1559,0.0,,0.0,322.0,351.0,294.0,2454.0,10,0.0,0.0,20.0,0.0,0.0,1.0
435907,5,26,4,2022-05-26,NK,N646NK,706,11433,DTW,"Detroit, MI",MI,12892,LAX,"Los Angeles, CA",CA,620,617.0,-3.0,0.0,0.0,-1.0,0600-0659,810,810.0,0.0,0.0,0.0,0.0,0800-0859,0.0,,0.0,290.0,293.0,252.0,1979.0,8,,,,,,0.0
367724,5,15,7,2022-05-15,DL,N312DN,2570,13931,ORF,"Norfolk, VA",VA,10397,ATL,"Atlanta, GA",GA,1959,2001.0,2.0,2.0,0.0,0.0,1900-1959,2149,2144.0,-5.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,110.0,103.0,78.0,516.0,3,,,,,,0.0
231516,5,19,4,2022-05-19,AA,N808NN,1372,14492,RDU,"Raleigh/Durham, NC",NC,13303,MIA,"Miami, FL",FL,705,655.0,-10.0,0.0,0.0,-1.0,0700-0759,917,900.0,-17.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,132.0,125.0,98.0,700.0,3,,,,,,0.0
582352,5,6,5,2022-05-06,YX,N137HQ,4783,12339,IND,"Indianapolis, IN",IN,14100,PHL,"Philadelphia, PA",PA,600,555.0,-5.0,0.0,0.0,-1.0,0600-0659,750,739.0,-11.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,110.0,104.0,76.0,588.0,3,,,,,,0.0
432477,5,17,2,2022-05-17,NK,N929NK,361,12889,LAS,"Las Vegas, NV",NV,11298,DFW,"Dallas/Fort Worth, TX",TX,904,918.0,14.0,14.0,0.0,0.0,0900-0959,1345,1404.0,19.0,19.0,1.0,1.0,1300-1359,0.0,,0.0,161.0,166.0,136.0,1055.0,5,14.0,0.0,5.0,0.0,0.0,1.0
482064,5,29,7,2022-05-29,WN,N7857B,2817,10800,BUR,"Burbank, CA",CA,14831,SJC,"San Jose, CA",CA,720,720.0,0.0,0.0,0.0,0.0,0700-0759,830,829.0,-1.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,70.0,69.0,55.0,296.0,2,,,,,,0.0
484111,5,3,2,2022-05-03,WN,N724SW,1178,12191,HOU,"Houston, TX",TX,11278,DCA,"Washington, DC",VA,1200,1200.0,0.0,0.0,0.0,0.0,1200-1259,1555,1612.0,17.0,17.0,1.0,1.0,1500-1559,0.0,,0.0,175.0,192.0,172.0,1218.0,5,0.0,0.0,17.0,0.0,0.0,1.0
560776,5,27,5,2022-05-27,WN,N239WN,151,10693,BNA,"Nashville, TN",TN,11433,DTW,"Detroit, MI",MI,1920,1939.0,19.0,19.0,1.0,1.0,1900-1959,2155,2214.0,19.0,19.0,1.0,1.0,2100-2159,0.0,,0.0,95.0,95.0,72.0,456.0,2,19.0,0.0,0.0,0.0,0.0,1.0
82084,5,31,2,2022-05-31,UA,N452UA,596,12264,IAD,"Washington, DC",VA,11618,EWR,"Newark, NJ",NJ,2217,2212.0,-5.0,0.0,0.0,-1.0,2200-2259,2342,47.0,65.0,65.0,1.0,4.0,2300-2359,0.0,,0.0,85.0,155.0,39.0,212.0,1,0.0,0.0,65.0,0.0,0.0,1.0
172037,5,28,6,2022-05-28,AA,N411AN,212,13830,OGG,"Kahului, HI",HI,12892,LAX,"Los Angeles, CA",CA,1427,1448.0,21.0,21.0,1.0,1.0,1400-1459,2241,2258.0,17.0,17.0,1.0,1.0,2200-2259,0.0,,0.0,314.0,310.0,291.0,2486.0,10,0.0,0.0,0.0,0.0,17.0,1.0
373501,5,11,3,2022-05-11,F9,N235FR,2195,12889,LAS,"Las Vegas, NV",NV,13796,OAK,"Oakland, CA",CA,600,553.0,-7.0,0.0,0.0,-1.0,0600-0659,735,726.0,-9.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,95.0,93.0,70.0,407.0,2,,,,,,0.0
5490,5,13,5,2022-05-13,OH,N509AE,5670,11057,CLT,"Charlotte, NC",NC,14783,SGF,"Springfield, MO",MO,858,933.0,35.0,35.0,1.0,2.0,0800-0859,1021,1047.0,26.0,26.0,1.0,1.0,1000-1059,0.0,,0.0,143.0,134.0,97.0,708.0,3,2.0,0.0,0.0,0.0,24.0,1.0
581988,5,31,2,2022-05-31,YX,N449YX,4769,12451,JAX,"Jacksonville, FL",FL,11278,DCA,"Washington, DC",VA,702,659.0,-3.0,0.0,0.0,-1.0,0700-0759,900,921.0,21.0,21.0,1.0,1.0,0900-0959,0.0,,0.0,118.0,142.0,92.0,634.0,3,0.0,0.0,21.0,0.0,0.0,1.0
353788,5,27,5,2022-05-27,DL,N37700,1161,10397,ATL,"Atlanta, GA",GA,14193,PNS,"Pensacola, FL",FL,1249,1316.0,27.0,27.0,1.0,1.0,1200-1259,1259,1318.0,19.0,19.0,1.0,1.0,1200-1259,0.0,,0.0,70.0,62.0,48.0,271.0,2,19.0,0.0,0.0,0.0,0.0,1.0
499326,5,20,5,2022-05-20,WN,N8646B,2810,14107,PHX,"Phoenix, AZ",AZ,13232,MDW,"Chicago, IL",IL,530,535.0,5.0,5.0,0.0,0.0,0001-0559,1045,1040.0,-5.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,195.0,185.0,163.0,1444.0,6,,,,,,0.0
290646,5,28,6,2022-05-28,B6,N198JB,2424,13204,MCO,"Orlando, FL",FL,11278,DCA,"Washington, DC",VA,1044,1549.0,305.0,305.0,1.0,12.0,1000-1059,1259,1750.0,291.0,291.0,1.0,12.0,1200-1259,0.0,,0.0,135.0,121.0,101.0,759.0,4,291.0,0.0,0.0,0.0,0.0,1.0
64914,5,2,1,2022-05-02,OO,N207SY,5699,14869,SLC,"Salt Lake City, UT",UT,12266,IAH,"Houston, TX",TX,911,949.0,38.0,38.0,1.0,2.0,0900-0959,1327,1345.0,18.0,18.0,1.0,1.0,1300-1359,0.0,,0.0,196.0,176.0,147.0,1195.0,5,18.0,0.0,0.0,0.0,0.0,1.0
525359,5,15,7,2022-05-15,WN,N932WN,312,11481,ECP,"Panama City, FL",FL,11259,DAL,"Dallas, TX",TX,630,626.0,-4.0,0.0,0.0,-1.0,0600-0659,840,816.0,-24.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,130.0,110.0,95.0,674.0,3,,,,,,0.0
585291,5,20,5,2022-05-20,YX,N131HQ,4869,12124,HHH,"Hilton Head, SC",SC,11057,CLT,"Charlotte, NC",NC,1045,1051.0,6.0,6.0,0.0,0.0,1000-1059,1159,1224.0,25.0,25.0,1.0,1.0,1100-1159,0.0,,0.0,74.0,93.0,50.0,207.0,1,2.0,0.0,19.0,0.0,4.0,1.0
358499,5,1,7,2022-05-01,DL,N867DN,1304,11433,DTW,"Detroit, MI",MI,14771,SFO,"San Francisco, CA",CA,1242,1319.0,37.0,37.0,1.0,2.0,1200-1259,1457,1512.0,15.0,15.0,1.0,1.0,1400-1459,0.0,,0.0,315.0,293.0,273.0,2080.0,9,15.0,0.0,0.0,0.0,0.0,1.0
